now_time,trils,duration,left_shoulder,right_shoulder,left_knee,right_neck,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:02:10:48:36,up_120_2t_,6.484809399,111.22,120.89,176.47,90.05,0.5775899,0.351872,0.97155815,0.57754236,0.398879,0.9493584,0.53449774,0.3988713,0.88794416,0.4757325,0.36750722,0.8175269,0.4207231,0.33079594,0.836739,0.6129118,0.39389753,0.95665646,0.67590165,0.36753637,0.8631917,0.7346961,0.34662637,0.8603325,0.5775364,0.5560936,0.89083815,0.5500525,0.5560872,0.91214025,0.54631317,0.68151677,0.90555507,0.54607755,0.80716026,0.9013926,0.6012192,0.5560723,0.8333066,0.60886335,0.67649996,0.86128235,0.60908306,0.7969198,0.8754023,0.5698279,0.34661812,0.8898772,0.5814966,0.34656072,0.9255824,0.55044544,0.35197443,0.8647109,0.5856964,0.35193756,0.758564,0.61706156,0.82315165,0.8656503,0.63659865,0.81775635,0.8919585,0.60127676,0.81263864,0.8299723,0.542341,0.8387315,0.81505907,0.51901424,0.8283068,0.8522008,0.5463046,0.81257296,0.87404954,,,,,,,,,,
2023:03:02:10:48:36,up_120_2t_,6.544649601,108.59,121.87,177.97,85.39,0.57377934,0.35174605,0.94839406,0.57756954,0.39892602,0.9480842,0.5345109,0.3989104,0.8891091,0.4717787,0.36245397,0.823312,0.41681814,0.32565752,0.8025484,0.6129167,0.3939499,0.96055675,0.6759952,0.37267777,0.8438802,0.73847926,0.35178128,0.87672377,0.57750225,0.5609743,0.89794886,0.54648656,0.5609597,0.9197396,0.54629475,0.6815433,0.9082462,0.5461002,0.80716217,0.90204805,0.5973916,0.56097394,0.83787733,0.60519445,0.6764156,0.85390127,0.60906345,0.7968776,0.87654305,0.56206256,0.34654906,0.8820828,0.57776725,0.34646282,0.9302131,0.5503689,0.3520755,0.79239285,0.58558875,0.35195154,0.8590802,0.6170554,0.823146,0.8699543,0.63659036,0.8177507,0.893135,0.60124576,0.8126173,0.834326,0.5423662,0.83869845,0.80727714,0.51903504,0.8282911,0.84333116,0.5463267,0.81256783,0.87334013,,,,,,,,,,
2023:03:02:10:48:36,up_120_2t_,6.606509209,110.98,122.66,178.13,85.34,0.57375574,0.3517301,0.94075865,0.5775599,0.398913,0.95112026,0.5345116,0.3988781,0.8947918,0.4718039,0.36245134,0.8217606,0.42056155,0.3257882,0.8047454,0.6128913,0.3987226,0.96313435,0.67589736,0.3728093,0.8526145,0.7348428,0.35201,0.8936448,0.57750875,0.5560702,0.89121306,0.5464941,0.5560667,0.9147334,0.5463002,0.6815379,0.9106954,0.54609066,0.80717975,0.90085846,0.5973994,0.5560575,0.83266366,0.6052052,0.676383,0.85749614,0.6090714,0.7968775,0.8768681,0.5620428,0.34653062,0.8773055,0.57774365,0.34644392,0.9252167,0.5503517,0.3520378,0.78321385,0.5855636,0.35193533,0.859519,0.61707073,0.8231423,0.86889476,0.6366016,0.817747,0.89388174,0.6012508,0.8126228,0.8335376,0.54235655,0.83871317,0.8051778,0.5190231,0.8283043,0.84235543,0.5463146,0.8125851,0.87049246,,,,,,,,,,
2023:03:02:10:48:36,up_120_2t_,6.667349577,110.39,120.78,179.85,85.16,0.57362217,0.35168475,0.920869,0.5775614,0.39888778,0.9528407,0.5345165,0.39883673,0.89716935,0.4756534,0.3674668,0.8224065,0.4206524,0.33095837,0.8121667,0.6129108,0.39873853,0.9629973,0.67594975,0.3780538,0.84974396,0.7386915,0.35204154,0.8790487,0.57750434,0.55598855,0.880789,0.546491,0.5559556,0.9086624,0.54629725,0.68155456,0.9121492,0.5460972,0.8071745,0.9013073,0.60116136,0.5560124,0.8270712,0.60519713,0.6764514,0.85554814,0.60908186,0.8019798,0.8800946,0.5581692,0.34645593,0.86868465,0.5776676,0.34639457,0.9148144,0.550322,0.3519336,0.65506405,0.58555126,0.35188875,0.8737509,0.61706984,0.8231714,0.8658796,0.6365898,0.8177766,0.88849056,0.6012597,0.8126896,0.8384657,0.5423606,0.8387041,0.80639297,0.5190254,0.82830006,0.84459543,0.5463212,0.81258047,0.8710783,,,,,,,,,,
2023:03:02:10:48:36,up_120_2t_,6.725201368,108.47,118.88,179.87,80.58,0.5697743,0.35166472,0.91274714,0.577569,0.3988895,0.95515597,0.53452677,0.39885503,0.8996314,0.47569042,0.36749655,0.8236476,0.420769,0.33607432,0.8227705,0.6129281,0.3939583,0.95641667,0.6759908,0.3779587,0.8435854,0.73865896,0.35200438,0.8823231,0.577521,0.55598956,0.88623095,0.54649824,0.5559691,0.91483545,0.5462801,0.6816808,0.9204152,0.54609627,0.80719084,0.9025916,0.60119826,0.55599767,0.8309246,0.60519296,0.6764953,0.8566547,0.60907114,0.8019515,0.87715894,0.55802023,0.3464308,0.87571347,0.5775885,0.34637097,0.9084809,0.55026925,0.35193843,0.5135905,0.58554184,0.35187948,0.9006681,0.61704,0.82317984,0.87287295,0.6365854,0.8177792,0.89139956,0.60125196,0.8126619,0.8387904,0.54230106,0.83869034,0.80045414,0.51899207,0.8282602,0.84699374,0.54633266,0.812592,0.8716117,,,,,,,,,,
2023:03:02:10:48:36,up_120_2t_,6.78700161,110.48,122.69,179.89,76.18,0.565985,0.3517025,0.91512877,0.5775508,0.39899886,0.9508003,0.53445697,0.39894006,0.88973117,0.47179654,0.36744434,0.8235606,0.42055023,0.32578197,0.80611527,0.61291635,0.3987731,0.95747596,0.67597646,0.37281668,0.84739333,0.7385454,0.35190392,0.88171464,0.57750285,0.5610592,0.90380883,0.5464658,0.5610039,0.9251666,0.54624116,0.6867103,0.9344518,0.54607064,0.8071533,0.8879823,0.60117763,0.561085,0.8448831,0.6052442,0.6816863,0.8727052,0.6090614,0.80197084,0.8751723,0.5542904,0.34645876,0.88457197,0.5775753,0.34640944,0.9109821,0.5502109,0.35197213,0.5113331,0.5855562,0.35191247,0.9105946,0.61703,0.82325727,0.85699403,0.6365596,0.8178621,0.8810916,0.6012197,0.81263435,0.8333099,0.538443,0.833602,0.8040331,0.51889956,0.823187,0.8755222,0.5463486,0.81255275,0.8583792,,,,,,,,,,
2023:03:02:10:48:36,up_120_2t_,6.846841097,110.48,121.89,178.12,80.56,0.5697599,0.35170746,0.9161232,0.5775547,0.39898342,0.9519026,0.5344604,0.39892367,0.8893284,0.4717565,0.36250564,0.8246459,0.41686258,0.32569548,0.8082248,0.6129137,0.3987554,0.95933634,0.67595875,0.37277395,0.8531155,0.7385597,0.35188836,0.8894646,0.5774826,0.56109655,0.9031946,0.54644716,0.56103426,0.92433095,0.5462373,0.6866628,0.9269421,0.54607826,0.80712444,0.88733816,0.5974022,0.5611275,0.8451351,0.60522753,0.6817422,0.87544143,0.6090728,0.80206794,0.88092804,0.55431515,0.34646517,0.882133,0.5775883,0.34641567,0.9127866,0.5502318,0.3519905,0.5271776,0.58556426,0.35191825,0.90731776,0.61709195,0.82819533,0.84759885,0.63658917,0.8178887,0.8818872,0.6012246,0.8127067,0.8429333,0.53842705,0.83357537,0.8067176,0.51888543,0.8231475,0.88142616,0.5463663,0.812539,0.8603858,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,6.904686213,110.43,123.59,179.95,80.65,0.5698023,0.35172153,0.92092496,0.5775407,0.39899245,0.9501116,0.5306872,0.39895016,0.8875624,0.47181728,0.36746907,0.82320863,0.4205336,0.32578018,0.80712587,0.6128971,0.39874667,0.9608596,0.6759754,0.37271792,0.84893,0.73872054,0.35190123,0.8705239,0.5775172,0.5611207,0.911234,0.5464815,0.561054,0.93008655,0.5462424,0.68670934,0.93021846,0.54607755,0.8071822,0.8921137,0.6011998,0.56115997,0.85376203,0.60524607,0.6866611,0.8842947,0.6090707,0.80211025,0.8818394,0.5580253,0.34649256,0.8836726,0.5776041,0.34643316,0.91742235,0.5502188,0.35203612,0.60292137,0.5855581,0.35193765,0.9119631,0.617064,0.8282153,0.847972,0.63656795,0.81791186,0.8787687,0.6012327,0.8127148,0.8396808,0.53837156,0.8335863,0.8018509,0.5188538,0.8231351,0.8815993,0.5463787,0.81258965,0.8628285,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,6.962532043,110.43,122.73,179.87,80.65,0.5697904,0.35172948,0.9189895,0.5775097,0.3990308,0.9466489,0.53063613,0.3989641,0.88891125,0.4717805,0.36753666,0.8195039,0.4167674,0.32575765,0.8093415,0.612874,0.39881462,0.9587167,0.67595017,0.3779263,0.84731567,0.7386141,0.3519787,0.87443495,0.5774991,0.5610631,0.90424037,0.546461,0.5610174,0.93044364,0.54626185,0.68169653,0.9200333,0.54609835,0.80213565,0.89249855,0.6011793,0.56108236,0.84548044,0.60525256,0.68163264,0.87528676,0.6090568,0.80203927,0.8782959,0.5580143,0.34648082,0.88451594,0.57759506,0.346443,0.9189098,0.5501891,0.3519863,0.64219284,0.5855322,0.3519319,0.91566956,0.6171162,0.8281988,0.8499912,0.63659966,0.81787485,0.8881572,0.6012013,0.8126996,0.84487295,0.5384779,0.83352274,0.8144218,0.51891255,0.82311624,0.8882866,0.5463813,0.81250453,0.86905104,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.022372007,110.41,121.92,176.6,76.25,0.5659947,0.3516924,0.91486824,0.5775167,0.39902282,0.94853354,0.53062034,0.39896297,0.88695633,0.47168383,0.36750248,0.8246063,0.4128947,0.32564145,0.81293434,0.61289686,0.39879286,0.9589655,0.6759846,0.37798896,0.8467371,0.73860955,0.35200384,0.876582,0.5775238,0.5611398,0.9131645,0.5464613,0.5610856,0.9365366,0.5462257,0.68676955,0.93011814,0.5460821,0.80720085,0.8924966,0.60125554,0.5611717,0.85557234,0.60888606,0.6866672,0.8839339,0.6090553,0.80214524,0.8808407,0.55428064,0.3464361,0.88630426,0.5775735,0.34640902,0.9129012,0.55015045,0.35198462,0.5967202,0.58552414,0.35192564,0.9130618,0.6171116,0.8282368,0.8441999,0.6365814,0.8179122,0.8807114,0.6011938,0.8127355,0.84120727,0.5384701,0.83360916,0.8015403,0.5189128,0.82319105,0.8702066,0.5463614,0.81258297,0.8580848,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.084206104,110.4,121.91,176.47,80.62,0.56974864,0.3516801,0.913733,0.5775074,0.39902583,0.94693965,0.53059626,0.39896584,0.8855208,0.46786022,0.36251655,0.8274616,0.41282022,0.3256277,0.810975,0.61288905,0.39880115,0.95822585,0.6759584,0.37803936,0.85014254,0.7386545,0.35201624,0.8831029,0.57751817,0.56108236,0.9074607,0.5464479,0.5610354,0.93277866,0.5462186,0.6867872,0.93210065,0.5460797,0.8072638,0.8949543,0.6012545,0.56110495,0.85184157,0.60887325,0.6817761,0.8792343,0.60904634,0.802118,0.8794516,0.55428326,0.34641895,0.8845252,0.57757604,0.34639338,0.9112951,0.55014604,0.35199636,0.61414564,0.58551,0.3519313,0.9123795,0.61710495,0.82824695,0.8439448,0.6365816,0.81791514,0.8786516,0.601177,0.8127224,0.8405477,0.53846276,0.83866423,0.7956683,0.51891196,0.82322586,0.8615675,0.54635656,0.81264156,0.8573822,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.14205122,110.4,122.72,176.58,80.65,0.56975204,0.3516546,0.9116447,0.5774857,0.39901817,0.9436115,0.52678585,0.3989482,0.88869333,0.46782053,0.36751395,0.82974935,0.4127922,0.32573164,0.8060824,0.61287004,0.39880133,0.9610897,0.6759445,0.37806273,0.8527644,0.73860955,0.35202056,0.8805685,0.5775056,0.56117296,0.9128438,0.54645586,0.5611246,0.9371711,0.54619336,0.6869356,0.9373878,0.54608107,0.80738956,0.9058026,0.60120744,0.56119484,0.85600805,0.60886174,0.6867139,0.888855,0.6090018,0.801975,0.8701441,0.55428255,0.34638909,0.88375604,0.57756996,0.34639284,0.9111484,0.55011636,0.3519914,0.65907633,0.5818545,0.3519692,0.9169682,0.61693275,0.82836527,0.87218153,0.63645405,0.8180068,0.8818489,0.60116804,0.8125489,0.83027023,0.5305551,0.8386601,0.78504884,0.51874226,0.82311267,0.87444085,0.54643244,0.8127731,0.87911105,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.199897051,110.39,122.72,179.99,76.28,0.5659916,0.35163972,0.910632,0.5774818,0.39901596,0.94420654,0.5267648,0.3989419,0.89068615,0.4678188,0.3675135,0.8301746,0.41278931,0.32573092,0.8022457,0.6128752,0.39880225,0.9592725,0.6759358,0.3779234,0.84942764,0.73863333,0.35204777,0.8779521,0.57748574,0.56121737,0.91194725,0.54644895,0.561154,0.9321398,0.5461919,0.68694115,0.9364417,0.5460801,0.8074183,0.9084331,0.60115385,0.5612433,0.85339975,0.60523456,0.6867654,0.8894649,0.6089937,0.8020071,0.8704276,0.5542666,0.34637552,0.8846518,0.5775693,0.34638408,0.90983117,0.55010396,0.3519895,0.64232975,0.58186895,0.3519773,0.9174609,0.6169311,0.8283372,0.87274766,0.6364427,0.8179852,0.8826894,0.6011536,0.8125795,0.8309477,0.5267856,0.8386942,0.7899527,0.5187313,0.8231325,0.87770545,0.54643786,0.8175794,0.8825671,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.259736538,110.4,120.9,179.99,76.27,0.56596375,0.35165584,0.91223586,0.57748306,0.39903128,0.9430623,0.526776,0.39897183,0.8903794,0.46787488,0.36756876,0.82447666,0.41288516,0.3308196,0.7989839,0.61287624,0.39880008,0.96110785,0.67598015,0.37790307,0.8436695,0.7387278,0.35199994,0.87242866,0.5774848,0.56121314,0.9126764,0.5464481,0.56113654,0.9324908,0.54619104,0.6869049,0.93506885,0.54606545,0.80735505,0.9018075,0.60115534,0.5612468,0.8549862,0.6052409,0.6867636,0.89048314,0.6090196,0.8020519,0.87628955,0.5542536,0.34638926,0.88594407,0.5775567,0.34639746,0.91081977,0.5501077,0.35198346,0.6088258,0.58186626,0.3519749,0.92233074,0.6169605,0.8283782,0.8692279,0.63647014,0.8180153,0.88476557,0.60119283,0.81261945,0.84048367,0.53057885,0.83867234,0.7855276,0.5187499,0.82312423,0.8717208,0.5464172,0.81274456,0.8752485,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.323565722,110.39,121.87,176.58,76.2,0.5659468,0.3517066,0.91565,0.57750195,0.3990316,0.94540787,0.53055316,0.398971,0.88994503,0.46786427,0.36753875,0.82536983,0.41283095,0.32577333,0.79864544,0.6128948,0.39879435,0.96034765,0.6759892,0.37797037,0.8461977,0.7387801,0.3520161,0.8721677,0.5774808,0.5612083,0.9114112,0.546437,0.5611422,0.9325153,0.5461854,0.686905,0.9353014,0.54246634,0.80734247,0.8962853,0.6011578,0.56123555,0.85475785,0.6088589,0.6867649,0.8903055,0.609046,0.8021166,0.88064754,0.5542469,0.34645295,0.89072806,0.5775459,0.34643498,0.91206795,0.5501157,0.3520076,0.58188856,0.5854838,0.35197446,0.92162776,0.6208871,0.82835835,0.8449559,0.6366302,0.8179793,0.8979258,0.6011794,0.8126864,0.852502,0.5306389,0.8387082,0.80175054,0.5187602,0.8231593,0.88122135,0.5463832,0.8127365,0.8679364,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.381411076,108.44,121.08,178.23,76.27,0.56597847,0.3517045,0.9153843,0.5774862,0.3990007,0.94368535,0.5305417,0.39895692,0.888789,0.4677892,0.36750793,0.8288971,0.40893087,0.3256308,0.80858916,0.6128631,0.39876792,0.9608094,0.67594755,0.3780313,0.85034204,0.7386459,0.3568503,0.8824924,0.5774725,0.56113976,0.90469927,0.5464353,0.5610778,0.92911756,0.5462026,0.68687797,0.93974453,0.5424697,0.8073314,0.89565575,0.5973987,0.5611678,0.8476002,0.6052607,0.6867382,0.88779664,0.60907733,0.8071337,0.88679487,0.5542756,0.34644684,0.88784724,0.5775584,0.34644064,0.91387403,0.5501333,0.35198146,0.6127115,0.58547556,0.35196736,0.92012185,0.6208238,0.82833076,0.8448082,0.636607,0.8179919,0.8876865,0.6012254,0.8127755,0.84764594,0.5344759,0.83865535,0.7932389,0.518802,0.82313836,0.8766813,0.5463724,0.81271374,0.86798775,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.437261581,108.41,121.09,178.32,76.2,0.5659639,0.3517412,0.9163788,0.5775078,0.3990377,0.9463018,0.5306059,0.39897302,0.8879398,0.4678614,0.36746973,0.82601494,0.40901563,0.32562277,0.8021164,0.61287355,0.3988178,0.96048796,0.6759136,0.38324106,0.86201775,0.738572,0.35700405,0.909398,0.57747644,0.5611385,0.90525323,0.5464451,0.56107247,0.92968243,0.5462027,0.68684614,0.93958175,0.5460509,0.80734706,0.89891005,0.59738964,0.56117374,0.847347,0.6052413,0.6866827,0.88443696,0.6090679,0.8021137,0.88302124,0.55427617,0.34648156,0.88723546,0.5775534,0.34645662,0.91422397,0.5501642,0.35196182,0.559657,0.5855115,0.35193977,0.9137501,0.6208274,0.8282994,0.85059285,0.6366064,0.81795835,0.8931194,0.60122657,0.81269646,0.84618634,0.5306688,0.83868563,0.79869217,0.51878256,0.8231506,0.8800876,0.5463785,0.8127396,0.8749083,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.497101784,108.42,121.91,179.96,76.15,0.56596035,0.351781,0.9173119,0.57752365,0.39905128,0.9454131,0.5306256,0.39896992,0.8883816,0.47167605,0.367467,0.8245412,0.41291416,0.32564688,0.8092653,0.6129171,0.39887083,0.957415,0.6759424,0.38826987,0.863392,0.73876315,0.35697445,0.8783329,0.57749164,0.56115466,0.9089837,0.5464471,0.5610712,0.9298166,0.54621434,0.6868395,0.9384762,0.5424616,0.8073815,0.8996276,0.60116804,0.5611999,0.8509708,0.6052487,0.6867168,0.88669944,0.60907525,0.80211157,0.8834782,0.5542687,0.34653455,0.88829654,0.5775527,0.34647813,0.914503,0.5501722,0.3519912,0.5315347,0.58553755,0.35194024,0.908462,0.62082815,0.8282832,0.8498086,0.6366067,0.8179491,0.8929877,0.60123813,0.812693,0.84271944,0.5306769,0.83871,0.7992946,0.51877636,0.82317054,0.8792875,0.5463619,0.81276643,0.8734101,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.558936357,107.92,122.75,179.95,76.14,0.5659575,0.35175422,0.91537035,0.5775175,0.39902583,0.94604886,0.53062904,0.39892513,0.8931008,0.467901,0.36242056,0.82702637,0.4167548,0.32566696,0.81303,0.61291325,0.39888415,0.958797,0.67597616,0.38840044,0.8705016,0.7425008,0.3569943,0.86766994,0.5775003,0.56115264,0.9096374,0.5464646,0.5610655,0.93061626,0.54620934,0.686866,0.9390197,0.54245186,0.8073884,0.8984305,0.60116774,0.56120235,0.8489069,0.6052404,0.6867514,0.89020854,0.60908276,0.8021687,0.8870918,0.55427253,0.34650785,0.88605446,0.5775532,0.3464654,0.91378343,0.5501851,0.3519639,0.51653713,0.5855129,0.35193998,0.9108913,0.62086344,0.82828605,0.84317994,0.63661516,0.8179563,0.8902755,0.6012494,0.81273586,0.8466649,0.53067946,0.8387136,0.801778,0.5187759,0.8231756,0.879316,0.54635346,0.8127724,0.8719109,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.616781712,107.95,122.76,179.98,76.04,0.565932,0.35176072,0.9149298,0.5775342,0.3990552,0.9475374,0.53068095,0.39891455,0.89494777,0.47171062,0.36238176,0.83067334,0.41680157,0.32561266,0.81319714,0.61293626,0.39894822,0.9544058,0.6760005,0.38852337,0.8720393,0.74249077,0.35699373,0.8702121,0.57752204,0.5611471,0.9122065,0.54648703,0.5610537,0.92900026,0.5462222,0.6868901,0.94535017,0.5424685,0.8073228,0.896588,0.60119075,0.56121194,0.85156107,0.6052434,0.6867784,0.894417,0.6090785,0.80716753,0.8933438,0.55427015,0.34651354,0.885623,0.57754195,0.3464736,0.91343397,0.55021447,0.35193542,0.45741612,0.5855219,0.35194162,0.91521865,0.6208883,0.8283423,0.8364913,0.636609,0.8179975,0.88360226,0.6012286,0.81278616,0.85516644,0.53448707,0.83866704,0.80051696,0.5188006,0.8231402,0.8820582,0.5463682,0.81269675,0.8701323,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.67462635,107.94,122.76,179.97,76.03,0.565929,0.3517529,0.9148485,0.5775432,0.3990612,0.948827,0.5306844,0.3989191,0.89553726,0.4717283,0.36237496,0.829224,0.41683143,0.32562178,0.8137331,0.6129711,0.39895684,0.9509992,0.6796802,0.38854608,0.8730036,0.74246895,0.35706028,0.8719427,0.57751817,0.56116325,0.9128827,0.5464822,0.5610684,0.9306172,0.54622,0.6869127,0.94479406,0.54605234,0.80736434,0.8995526,0.60118544,0.56122863,0.85163134,0.60524654,0.6867639,0.8918583,0.609085,0.8071615,0.8931966,0.55426633,0.34649822,0.88638735,0.5775449,0.3464622,0.91370493,0.55021137,0.35192195,0.4561633,0.58552307,0.35193324,0.91495407,0.6208881,0.82833815,0.8363982,0.6366147,0.8179923,0.8832579,0.6012356,0.8127838,0.8533843,0.53448075,0.83868676,0.79997027,0.5187933,0.8231593,0.8803228,0.5463702,0.81273246,0.87051487,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.736460924,108.44,121.92,179.99,76.05,0.5659661,0.35173282,0.9141135,0.5775489,0.39908904,0.94818366,0.53446776,0.39893332,0.89550155,0.47173145,0.36239165,0.82917464,0.4168072,0.32561848,0.81292224,0.6129622,0.3990038,0.95038766,0.6760182,0.3934101,0.8804028,0.7387455,0.35709444,0.8791398,0.57751447,0.5611498,0.91088295,0.54648906,0.56105924,0.9293959,0.54622346,0.68689644,0.9449029,0.5424584,0.80732405,0.89562047,0.60116345,0.56120753,0.84835005,0.60522234,0.68676615,0.89291275,0.60908556,0.80716884,0.8929945,0.5542856,0.34648368,0.88269407,0.5775664,0.3464431,0.9132831,0.550226,0.35194758,0.4742111,0.58553606,0.35193726,0.90820724,0.6209239,0.8283361,0.8346149,0.63661367,0.8179898,0.8844028,0.6012354,0.81278723,0.8526722,0.534483,0.8386681,0.8055182,0.5187994,0.8231406,0.88676625,0.5463551,0.81269497,0.8716029,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.800290108,108.45,121.88,179.99,76.04,0.5659739,0.35175505,0.91590035,0.5775526,0.3990986,0.946724,0.53446794,0.3989374,0.8966853,0.471758,0.36240906,0.8264014,0.4168718,0.32574838,0.8082896,0.6129714,0.3990181,0.9488485,0.67968035,0.39340162,0.8780736,0.7387676,0.35708442,0.8788992,0.5775181,0.56120557,0.9150749,0.5464945,0.56111676,0.93189216,0.54621863,0.6870139,0.94970876,0.5424603,0.8122712,0.90490246,0.60116917,0.5612622,0.85079885,0.6052267,0.68682784,0.8946856,0.6090895,0.8071176,0.8883922,0.55429006,0.34650916,0.88432646,0.5775729,0.34646535,0.91557765,0.5502314,0.3519619,0.45948625,0.5855565,0.35194933,0.90658665,0.6208782,0.82830215,0.8401165,0.63661,0.8179704,0.88807476,0.60125804,0.8127363,0.8447759,0.5306527,0.8387385,0.80223626,0.51877254,0.82319874,0.87874466,0.5463629,0.8175864,0.87876207,,,,,,,,,,
2023:03:02:10:48:37,up_120_2t_,7.858135462,108.45,121.87,179.94,76.03,0.5659702,0.3517753,0.9174489,0.57754874,0.3991081,0.945132,0.5344554,0.3989405,0.8955059,0.47174597,0.36246458,0.82483417,0.41679356,0.32576895,0.8054957,0.61296976,0.39902517,0.94876784,0.67599005,0.39341292,0.8834629,0.73867375,0.3571158,0.8911693,0.5775161,0.56117827,0.9119992,0.54647845,0.56108093,0.930756,0.5462134,0.6868933,0.94097215,0.54246145,0.80742806,0.90375906,0.6011821,0.5612433,0.8502629,0.6052311,0.68682057,0.8960564,0.60907453,0.8021726,0.8873189,0.55428994,0.34652185,0.8859747,0.57757765,0.34648842,0.91828275,0.5502325,0.35195032,0.4508616,0.585568,0.35196403,0.9091612,0.6208605,0.8282838,0.84340495,0.6365918,0.81794846,0.890293,0.60125047,0.8127148,0.8463412,0.5306358,0.83871514,0.8018144,0.5187596,0.82316643,0.88101006,0.5463672,0.8175832,0.8761324,,,,,,,,,,
2023:03:02:10:48:38,up_120_2t_,7.915981293,108.46,120.88,179.99,76.02,0.56594574,0.35179013,0.91804385,0.57754564,0.3991168,0.9438351,0.5306919,0.3989431,0.89554656,0.47178113,0.36249596,0.82316947,0.41681117,0.33080268,0.80725837,0.6129674,0.39903384,0.94793254,0.6760144,0.38857242,0.8773339,0.7387735,0.35706526,0.8856776,0.57750857,0.5611835,0.91197187,0.5464745,0.56108683,0.92999184,0.5462133,0.6869392,0.94528747,0.54245293,0.81229323,0.906829,0.60116434,0.561249,0.8490763,0.60522085,0.6868581,0.89910495,0.6090862,0.8071085,0.8881476,0.55427,0.34654132,0.88978356,0.57756066,0.34650508,0.9174826,0.5502153,0.35196644,0.44329298,0.58556104,0.35197958,0.90877116,0.6208489,0.82829267,0.8420103,0.6365838,0.81796354,0.88773036,0.6012657,0.8127201,0.84529555,0.530633,0.8387405,0.80000055,0.51876605,0.82320476,0.87297624,0.5463587,0.8176181,0.87728584,,,,,,,,,,
2023:03:02:10:48:38,up_120_2t_,7.97582078,108.45,120.88,179.93,76.02,0.5659294,0.35176054,0.91606987,0.5775355,0.39909634,0.94494796,0.53067315,0.3989308,0.897282,0.47181216,0.3674464,0.8192706,0.4168449,0.33082077,0.81231165,0.6129519,0.39900252,0.95227396,0.67598534,0.3885667,0.8784932,0.73874944,0.35706076,0.8890264,0.57749814,0.56120825,0.912353,0.5464624,0.5611177,0.9324313,0.54622096,0.68692255,0.9445764,0.5424473,0.81228584,0.903841,0.6011541,0.5612649,0.8493054,0.6052115,0.68682986,0.89635193,0.6090803,0.8021721,0.88705707,0.55426186,0.34651121,0.88934314,0.5775496,0.34647954,0.9153533,0.55020934,0.35194504,0.44781843,0.585536,0.35196695,0.9146619,0.6208768,0.8282878,0.83905333,0.636591,0.8179549,0.8867622,0.60125417,0.8127153,0.8450432,0.53068346,0.83874387,0.80002075,0.51878697,0.8232222,0.8715329,0.5463464,0.8176041,0.8724668,,,,,,,,,,
2023:03:02:10:48:38,up_120_2t_,8.041644573,108.43,120.9,179.94,76.05,0.56590605,0.35167983,0.9099479,0.577512,0.3990508,0.94765157,0.5306337,0.39889783,0.8969116,0.47177872,0.36251882,0.8205367,0.41684493,0.33079422,0.8129312,0.6129163,0.39895833,0.95869285,0.67598253,0.38853666,0.88020873,0.7388342,0.3570105,0.87834597,0.5775083,0.56114185,0.90982056,0.54646957,0.5610635,0.9316251,0.5462186,0.6869061,0.9462601,0.54244643,0.81226385,0.9034674,0.60117644,0.5611928,0.8486952,0.6052257,0.68677735,0.8979055,0.6090761,0.80216193,0.88604903,0.5542378,0.346416,0.88584316,0.57753426,0.34640905,0.90932393,0.55017406,0.35190192,0.4658873,0.5854909,0.35194555,0.9221885,0.6208626,0.82831186,0.8437455,0.6365992,0.81797326,0.8875206,0.6012393,0.8127142,0.8454389,0.5344577,0.83871734,0.8031588,0.51879525,0.8232097,0.87550175,0.54634356,0.8175788,0.8773715,,,,,,,,,,
