now_time,trils,duration,left_shoulder,right_shoulder,left_knee,right_neck,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:04:15:20:09,up_120_2t_,8.977252483,123.98,124.48,172.02,84.03,0.5462443,0.39897144,0.9769223,0.5461099,0.45124823,0.901205,0.49921775,0.44621998,0.853637,0.45201212,0.41473404,0.8637602,0.4049864,0.37807882,0.7893065,0.5814697,0.4462575,0.9226578,0.6248239,0.4252113,0.80030006,0.6717518,0.38852966,0.8549151,0.5423007,0.60833246,0.9153804,0.5148764,0.6082915,0.9389381,0.5148228,0.7236142,0.91375345,0.5148984,0.8178291,0.94320035,0.55818844,0.60837036,0.87451833,0.56981254,0.72878605,0.89196265,0.5659601,0.8180778,0.8642756,0.53844655,0.39384046,0.92782676,0.55016744,0.39383277,0.97601366,0.5189526,0.39907235,0.9112367,0.55811864,0.39908075,0.77860695,0.5776073,0.85460716,0.8402221,0.58182734,0.85423654,0.86618423,0.55427504,0.8283541,0.79358137,0.51483834,0.8541853,0.86284184,0.4953313,0.8440121,0.79249895,0.51875925,0.8230578,0.8242637,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.036631107,123.98,123.42,172.05,84.02,0.5462315,0.39896807,0.97614324,0.5461105,0.45123443,0.90246606,0.49920973,0.4462132,0.85415053,0.45200622,0.41469198,0.8639954,0.40119258,0.3780563,0.7939509,0.5814792,0.44623584,0.9245421,0.62485355,0.42518878,0.79777044,0.6717542,0.38852113,0.8530092,0.54229444,0.6083217,0.91499686,0.51487434,0.6082852,0.9383216,0.51481676,0.7236377,0.915068,0.514889,0.8178494,0.942778,0.558176,0.60835797,0.8762253,0.56978214,0.72875017,0.8903012,0.5659725,0.8180881,0.8639666,0.5384277,0.3938375,0.9265653,0.55015606,0.39382383,0.9765519,0.5189423,0.39907554,0.9080631,0.5581142,0.39907363,0.78843504,0.5776224,0.8546201,0.8399484,0.58184046,0.8542486,0.8630129,0.5542815,0.8283812,0.7944226,0.5148265,0.854188,0.8654614,0.49532172,0.84402096,0.79636234,0.51875097,0.82308185,0.82649994,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.092481613,123.98,122.42,172.04,84.02,0.54622966,0.39896002,0.9769567,0.546112,0.45123187,0.90238875,0.49921876,0.44621333,0.8543375,0.4520363,0.414739,0.8675059,0.4050332,0.3831456,0.7947233,0.5814794,0.4462358,0.9233368,0.6248785,0.4251897,0.7969441,0.6717465,0.38852143,0.84861904,0.5422981,0.6082991,0.9154312,0.5148849,0.60826063,0.9396592,0.51481074,0.7235954,0.9125618,0.5148833,0.8178354,0.9442556,0.5581738,0.6083385,0.8762579,0.5697876,0.7287262,0.89020514,0.5659716,0.8180601,0.86519104,0.5384258,0.39383152,0.9265144,0.55015415,0.39381728,0.97674567,0.5189434,0.39907548,0.90687954,0.55811685,0.39907238,0.78908175,0.57759714,0.8546072,0.8407008,0.581827,0.85423785,0.8642591,0.5542827,0.8283317,0.7939207,0.5147958,0.85417944,0.86506593,0.49529,0.84400505,0.8001263,0.51875633,0.823068,0.82781684,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.152321577,123.99,122.42,172.03,84.02,0.54622895,0.39895713,0.97694576,0.54610884,0.45123282,0.90195954,0.4992121,0.44620904,0.8545573,0.4520178,0.41472343,0.8662498,0.4049999,0.38311428,0.79225075,0.58147496,0.4462347,0.92375773,0.62487715,0.42517996,0.7959063,0.6717442,0.3884993,0.84925956,0.5422995,0.6083111,0.91529334,0.51488245,0.60827655,0.93907094,0.5148112,0.72361106,0.9131165,0.51487345,0.81784165,0.9440581,0.55817974,0.60834515,0.87549436,0.5697997,0.7287392,0.8904172,0.5659666,0.81806105,0.86517394,0.53842366,0.39382744,0.92621624,0.5501551,0.3938153,0.9763832,0.5189399,0.39907464,0.90762186,0.55811936,0.3990756,0.787083,0.5776035,0.8546029,0.83996964,0.58182853,0.8542315,0.863377,0.554276,0.828334,0.7945218,0.5147856,0.85418475,0.86466706,0.4952751,0.84401065,0.8013325,0.5187461,0.82307756,0.82751787,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.214156389,124.02,123.45,172.04,84.02,0.5462332,0.39896506,0.9766288,0.5461128,0.45123515,0.90209705,0.4992128,0.44620913,0.85429734,0.45199355,0.41469154,0.86439514,0.40115637,0.37795854,0.7906793,0.58147556,0.44623697,0.92378116,0.6248786,0.42517397,0.79377633,0.671763,0.38843414,0.8447279,0.5423041,0.6083161,0.91535664,0.51488537,0.6082781,0.9390635,0.5148112,0.72360766,0.91240585,0.51488245,0.81783885,0.94486856,0.5581856,0.60835236,0.87444526,0.56979436,0.72873604,0.88995814,0.5659679,0.8180622,0.86655444,0.5384302,0.39383435,0.92642856,0.5501597,0.39382258,0.97634006,0.5189433,0.39907765,0.9065856,0.5581276,0.39907768,0.7889129,0.5776077,0.8545903,0.8405186,0.58182764,0.85422367,0.8645563,0.55428004,0.8283427,0.79531693,0.5148083,0.85418355,0.86552,0.49529982,0.8440173,0.7995242,0.5187518,0.8230756,0.8269945,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.274024725,124,124.52,173.82,84.02,0.5462417,0.3989556,0.97688764,0.54612434,0.45123503,0.90332234,0.49923882,0.4462134,0.85255265,0.45202598,0.414714,0.8685286,0.40500227,0.3779757,0.7861648,0.5814874,0.44623452,0.9235593,0.62869483,0.4251183,0.7951781,0.6717876,0.38846052,0.8486612,0.54230595,0.6083026,0.91744614,0.51488143,0.60826963,0.9395355,0.5148091,0.72363496,0.9147191,0.51488405,0.81786805,0.9457458,0.56193763,0.60833263,0.8755659,0.5697859,0.7287401,0.8934116,0.5659615,0.81808317,0.8660878,0.5384393,0.39382774,0.92646325,0.5501712,0.39381963,0.97511977,0.5189525,0.39908788,0.9019932,0.55814224,0.39909717,0.7933636,0.5776106,0.85461205,0.8438281,0.58183044,0.8542397,0.8671154,0.55427176,0.8283716,0.7955192,0.51482916,0.85422814,0.8726591,0.49531758,0.8489982,0.80007493,0.5187463,0.8231138,0.82845867,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.333836079,124.02,124.52,173.95,84.01,0.5462427,0.39896584,0.97678125,0.54612076,0.45123774,0.9025626,0.49922916,0.44620588,0.8534687,0.45203012,0.41471672,0.8692404,0.40502584,0.37799588,0.787622,0.58148426,0.44624862,0.9228261,0.62486553,0.42517394,0.7956877,0.6717441,0.3884651,0.84694695,0.54230994,0.6083407,0.916921,0.5148828,0.6083028,0.9397068,0.51480645,0.72365123,0.9161297,0.5148792,0.81785965,0.9444835,0.5619455,0.60837245,0.87382704,0.5697928,0.7287742,0.89652866,0.56598276,0.82293206,0.86439794,0.5384401,0.39383724,0.9270551,0.5501734,0.3938279,0.9762682,0.5189527,0.39908743,0.90361166,0.5581463,0.3991,0.7952924,0.5776263,0.8546432,0.84405756,0.58547753,0.85427463,0.8641559,0.5542767,0.82838815,0.794179,0.5148091,0.85423964,0.87173855,0.49528596,0.8489999,0.8011202,0.5187466,0.82309765,0.8292006,,,,,,,,,,
2023:03:04:15:20:09,up_120_2t_,9.393676043,124.02,124.52,173.82,84.02,0.54624313,0.3989666,0.9767203,0.54611826,0.45123738,0.90223384,0.49922445,0.44620842,0.8535531,0.4520365,0.41470075,0.87059855,0.40500253,0.3779737,0.7902205,0.5814785,0.44624445,0.92342734,0.6248447,0.42516392,0.79634154,0.6717523,0.3884533,0.8481181,0.54230535,0.6083226,0.9173731,0.51487994,0.6082853,0.9402629,0.5148091,0.7236426,0.91470325,0.5148892,0.8178402,0.9439696,0.56194,0.60835564,0.8751572,0.5697835,0.72874624,0.8947189,0.56595635,0.8180913,0.8645637,0.5384416,0.39383936,0.92708707,0.55017185,0.3938293,0.9759618,0.5189558,0.39908612,0.90327567,0.5581394,0.39909944,0.79365057,0.57761216,0.8546513,0.84281874,0.5818514,0.8542627,0.8636255,0.55426896,0.82837206,0.79471886,0.51482725,0.8542099,0.8697866,0.49531212,0.8440408,0.7978471,0.5187528,0.82307166,0.8258295,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.457505941,124,124.49,174.46,83.99,0.5462319,0.3989937,0.9746305,0.54611427,0.45123726,0.9012782,0.49922144,0.44619304,0.8556132,0.4520533,0.414718,0.8715463,0.40500665,0.3780504,0.7899342,0.5814729,0.44625142,0.9214295,0.62482613,0.42519867,0.79766953,0.6717601,0.3884908,0.84996426,0.5422966,0.608339,0.91428655,0.5148748,0.60830057,0.9374964,0.5148048,0.72849953,0.9165729,0.5148917,0.8178873,0.93891793,0.5581849,0.6083781,0.8748257,0.5698065,0.7287781,0.8935316,0.5697566,0.82298356,0.85972816,0.5384362,0.39385298,0.92798746,0.55016536,0.39385584,0.97875243,0.5189525,0.39905852,0.90338856,0.5581314,0.39910787,0.79838187,0.57765603,0.85944813,0.84138525,0.58549476,0.8543101,0.86373603,0.5543088,0.8334375,0.7864962,0.51481843,0.8542403,0.8643662,0.49530405,0.8490049,0.7930284,0.51875836,0.82312566,0.82042074,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.517345667,124.02,124.5,174.48,84,0.5462389,0.39898485,0.9766899,0.546115,0.4512407,0.90114117,0.49921677,0.4461956,0.855266,0.45202833,0.41471967,0.8702218,0.405003,0.3780212,0.7858453,0.5814752,0.44625995,0.9205854,0.6247999,0.4301468,0.799071,0.6717252,0.38847405,0.8474322,0.54229754,0.6083398,0.9146823,0.5148767,0.6082996,0.9377485,0.5148074,0.7284942,0.9168605,0.51489645,0.8178786,0.9402662,0.5581854,0.60837996,0.87526464,0.5697853,0.72878164,0.8934892,0.56975895,0.82298243,0.8602865,0.5384429,0.39384627,0.9283516,0.550171,0.39384687,0.9786431,0.51895416,0.39905614,0.90569156,0.55813783,0.39910138,0.7972983,0.57766443,0.85944796,0.84335023,0.58550394,0.8543071,0.8651084,0.55431706,0.8334358,0.787204,0.5148057,0.85425633,0.86782503,0.495282,0.84901285,0.79746234,0.51876825,0.8231153,0.82304335,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.573196173,124.02,124.5,176.27,84,0.546242,0.39897263,0.97746724,0.5461141,0.45123914,0.90138966,0.4992133,0.44619095,0.8558675,0.45203277,0.41471776,0.8713884,0.40500513,0.37801874,0.78805614,0.5814781,0.44625926,0.92101145,0.62481093,0.43013743,0.79801977,0.67174214,0.38845405,0.846189,0.54230785,0.6083546,0.9153435,0.51487863,0.60831654,0.93736637,0.51480424,0.7285123,0.9186784,0.5148844,0.8179142,0.9375371,0.56195366,0.6083879,0.8734299,0.56978613,0.72880566,0.8949693,0.5697751,0.8229999,0.8605546,0.53844655,0.39383444,0.9283251,0.5501747,0.3938386,0.97787106,0.5189561,0.39905316,0.906806,0.55814093,0.39909992,0.7948582,0.57762265,0.854667,0.8370216,0.5854769,0.8543092,0.86497015,0.5580456,0.833497,0.7841004,0.51478046,0.8542652,0.8643552,0.4952563,0.84902537,0.79869354,0.51876545,0.8231611,0.82081956,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.633036375,124.02,125.44,176.31,84,0.5462445,0.39898014,0.97689,0.54611576,0.45124036,0.9009602,0.49920598,0.4461954,0.8558626,0.45199862,0.41468045,0.86897904,0.40115878,0.37278306,0.7918486,0.58148164,0.44625852,0.92117006,0.6248103,0.43013856,0.79796404,0.67173666,0.38845316,0.8469702,0.54232514,0.608376,0.91652995,0.5148875,0.6083333,0.9380644,0.5147994,0.7285356,0.921626,0.5148828,0.8179562,0.93739885,0.5619857,0.60840976,0.87116355,0.56977123,0.72882944,0.8970667,0.5697823,0.8230394,0.8611195,0.53844804,0.3938448,0.92790705,0.55017596,0.39384174,0.9775995,0.5189594,0.39906326,0.9058957,0.55814433,0.3990934,0.795446,0.57764953,0.8594781,0.8375598,0.5854915,0.8543528,0.86628056,0.5580593,0.8335567,0.7876897,0.51476485,0.85431594,0.86706996,0.4952346,0.84907037,0.8049908,0.51876473,0.8232181,0.82281345,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.694559097,124.01,125.45,176.3,83.99,0.54623693,0.39896664,0.9768234,0.5461124,0.45124435,0.9006821,0.4992006,0.44619283,0.8560746,0.4519854,0.41468573,0.86738884,0.40119147,0.37279376,0.787018,0.5814777,0.44626573,0.9206099,0.62482554,0.42521867,0.797911,0.67173177,0.38847238,0.8473809,0.5423314,0.60837615,0.9173392,0.51489115,0.6083327,0.93888843,0.5147987,0.7285469,0.9232968,0.5148744,0.81796944,0.93531215,0.5619957,0.6084101,0.87074244,0.56978226,0.7288342,0.89747745,0.56978315,0.8230414,0.86046195,0.53843975,0.3938252,0.9276906,0.5501715,0.39383414,0.9772711,0.51895547,0.39904612,0.90591776,0.558134,0.39909986,0.7990126,0.57764673,0.8594881,0.83799237,0.5854894,0.85436267,0.86646986,0.5580583,0.83355254,0.78630507,0.5147619,0.85433,0.8654374,0.49523127,0.84909296,0.8037209,0.5187537,0.8281777,0.82110095,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.755506754,124.01,126.52,176.3,84,0.546245,0.39896816,0.977812,0.54611576,0.4512365,0.9017292,0.49921006,0.44619143,0.8559455,0.45200214,0.41473052,0.87229097,0.40500423,0.37284595,0.7871572,0.58148706,0.44625756,0.9206087,0.6286534,0.4251504,0.7948662,0.67178106,0.38844335,0.8462871,0.54233015,0.60839236,0.9168542,0.5148892,0.60834396,0.93954283,0.51479554,0.7285574,0.9245249,0.51487464,0.8179726,0.9358928,0.5619929,0.6084268,0.8701237,0.56979096,0.7288689,0.9000858,0.569793,0.8230523,0.860623,0.5384499,0.39382994,0.9282905,0.5501777,0.39383233,0.9771695,0.51895934,0.39905125,0.9066773,0.55815226,0.3990859,0.79371434,0.57765657,0.8595025,0.8331994,0.58550507,0.8543715,0.8625273,0.55806494,0.8335576,0.7869272,0.5147467,0.85433614,0.86322653,0.49150786,0.8490974,0.805243,0.5187584,0.8281808,0.82155555,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.813352346,124,126.55,176.28,84,0.5462468,0.39895588,0.97865844,0.5461148,0.45123205,0.90236,0.49920633,0.4461818,0.85700107,0.45200086,0.41471794,0.8736159,0.40501297,0.37278914,0.7891962,0.5814958,0.44626313,0.92014676,0.6286619,0.42512423,0.79252017,0.6717874,0.38847655,0.8477971,0.5423363,0.6084109,0.9173726,0.5148896,0.6083587,0.94068336,0.5147992,0.72855926,0.92406046,0.51488096,0.8179333,0.93712497,0.56200737,0.60844606,0.8688793,0.56979823,0.7288752,0.8989303,0.5697724,0.8230361,0.8599887,0.53845626,0.3938176,0.9288162,0.55017877,0.39382288,0.9769913,0.51896495,0.3990351,0.9064622,0.558148,0.3990822,0.79698455,0.57764745,0.85949916,0.8378082,0.5855011,0.85435957,0.8669177,0.5580397,0.83352923,0.78678477,0.5147763,0.8543159,0.8670789,0.4952414,0.8490739,0.8019047,0.5187616,0.8231849,0.82025677,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.87319231,123.98,126.54,176.29,83.99,0.54624814,0.3989505,0.97837895,0.5461118,0.4512478,0.9010136,0.49920008,0.44618878,0.85657245,0.45200482,0.4147195,0.8728106,0.40500617,0.37280828,0.78950495,0.5814926,0.44627672,0.91928655,0.62488544,0.42515272,0.79363495,0.67179304,0.38851193,0.85699403,0.5423381,0.6084053,0.9182039,0.51489174,0.6083519,0.941659,0.5148038,0.7285475,0.9248945,0.5148755,0.8179623,0.93492246,0.5620087,0.60844135,0.8690231,0.56978774,0.7288622,0.8987448,0.56976974,0.82303596,0.8595569,0.53846073,0.39381176,0.928588,0.55017966,0.393824,0.97646564,0.51896834,0.39903414,0.905636,0.5581376,0.39909843,0.7916873,0.5776433,0.8595013,0.84061825,0.5854951,0.8543645,0.8684698,0.55803764,0.83353215,0.7864748,0.5147798,0.8543269,0.86238086,0.49525037,0.8490912,0.79766905,0.5187537,0.8232209,0.8191635,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.937021494,123.98,126.55,176.3,84,0.5462618,0.3989025,0.98092276,0.5461199,0.45123333,0.90368986,0.49921227,0.44617417,0.857234,0.45201433,0.41472188,0.87122726,0.40506157,0.3727953,0.7896058,0.58151895,0.4462624,0.9204176,0.6287624,0.4250412,0.79289466,0.67189664,0.38845092,0.8589018,0.54233646,0.60836005,0.9191766,0.5148912,0.60830873,0.9408437,0.51479954,0.7284996,0.9184687,0.51486546,0.8179285,0.93737566,0.56200993,0.60839975,0.87063766,0.5697915,0.7288208,0.89749753,0.5697814,0.82302487,0.8587645,0.5384691,0.3937746,0.92752266,0.5501919,0.3937758,0.973371,0.5189607,0.39904317,0.9104724,0.55815834,0.39907017,0.7891095,0.5776365,0.8594844,0.8359772,0.5854848,0.85435545,0.86497974,0.55805475,0.83351743,0.78575236,0.5147194,0.85429597,0.8647923,0.49149147,0.8490388,0.810215,0.5187588,0.82318425,0.8239354,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,9.996861458,123.99,126.57,176.3,84.03,0.5462741,0.39890113,0.9822662,0.5461213,0.45123658,0.9040606,0.4992136,0.4461912,0.85578704,0.45201418,0.4147305,0.8707894,0.40504807,0.37276018,0.79020226,0.5815213,0.44626516,0.92104334,0.62874687,0.42504716,0.79358447,0.67189646,0.3884427,0.8610434,0.5423327,0.60833913,0.9191422,0.5148896,0.608291,0.9407898,0.51479703,0.72850347,0.91793764,0.51486766,0.81794965,0.934403,0.5619986,0.60837805,0.8717293,0.5697741,0.72880876,0.89667225,0.5697707,0.82303685,0.8586614,0.53848493,0.3937711,0.92826015,0.5502033,0.3937745,0.97267485,0.5189636,0.39903098,0.9123189,0.55817187,0.3990627,0.78140396,0.57762504,0.8594868,0.83126503,0.581851,0.85434234,0.8619085,0.55804765,0.8335382,0.7859184,0.5147472,0.85430247,0.8612063,0.49522278,0.8490537,0.8008101,0.5187533,0.8232097,0.81953645,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.05426311,124,126.56,176.29,84.05,0.5462961,0.3988729,0.9839656,0.5461278,0.45122793,0.9054318,0.4992264,0.44618455,0.85636675,0.45201716,0.41465023,0.86824346,0.40506142,0.3727645,0.7886696,0.5815275,0.44626886,0.92067057,0.6287605,0.4250094,0.7916054,0.67191035,0.3884396,0.86443394,0.5423303,0.60833293,0.9192434,0.51489514,0.608279,0.94194126,0.51479346,0.72849,0.917172,0.5148768,0.8179247,0.9376703,0.561984,0.6083772,0.8727206,0.5697806,0.72881156,0.8963707,0.5697757,0.82301706,0.8596532,0.53850526,0.3937459,0.92793095,0.55022717,0.39374194,0.9700807,0.5189659,0.39902294,0.913988,0.5619366,0.3990405,0.7720822,0.57762057,0.8594588,0.82614714,0.58184654,0.8543171,0.85801893,0.5580501,0.83350044,0.78562814,0.51471305,0.8542857,0.8615421,0.4914949,0.84902596,0.80663866,0.51877487,0.8231788,0.8242399,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.12806535,123.99,126.56,176.28,84.06,0.5463158,0.39887112,0.9842713,0.54613453,0.45121413,0.9070468,0.4992331,0.4461737,0.85681456,0.45200863,0.41459376,0.8645406,0.40506032,0.37275237,0.7867162,0.5815302,0.44626242,0.92188674,0.6287475,0.42501867,0.7923145,0.67189974,0.3884596,0.8675213,0.5423317,0.60833704,0.9191433,0.51489604,0.6082827,0.94252396,0.5147958,0.72850335,0.918483,0.51488465,0.81792843,0.9376431,0.5619842,0.6083804,0.87212414,0.5697884,0.72881025,0.89664465,0.56976146,0.8230226,0.8585035,0.5385227,0.3937542,0.92749155,0.55024284,0.3937338,0.96816885,0.51897305,0.39905375,0.9145484,0.5619553,0.3990331,0.7581882,0.5776178,0.8594807,0.8306656,0.5818449,0.85433346,0.8627853,0.5580288,0.83350456,0.78635365,0.51475084,0.8542851,0.8626236,0.49523777,0.84902906,0.79950815,0.5187741,0.8231825,0.8229161,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.19189453,123.98,126.55,176.31,84.05,0.546333,0.39885086,0.9852039,0.54614383,0.4512226,0.907401,0.49924207,0.44616202,0.8576025,0.45201132,0.40954491,0.8656564,0.40507236,0.3727289,0.78681254,0.58153874,0.44628316,0.92025226,0.6287379,0.42502573,0.7956625,0.6719067,0.3885183,0.87750494,0.5423229,0.60836244,0.9175934,0.51488817,0.6083014,0.94250923,0.51480246,0.7285219,0.91981685,0.514909,0.81792575,0.93947875,0.56197435,0.6084109,0.87064534,0.56977814,0.7288505,0.8963911,0.56980664,0.82306904,0.85805666,0.54223007,0.3937425,0.9273654,0.55026305,0.39371243,0.9653555,0.5189878,0.39906162,0.9097436,0.56199443,0.3990319,0.75462353,0.57765526,0.8595155,0.8317129,0.5855142,0.8543829,0.86028206,0.55807173,0.83357567,0.78259665,0.5148053,0.85428184,0.86469805,0.4952861,0.84903574,0.7964114,0.51879,0.8231695,0.8228784,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.24974012,126.15,127.71,172.2,84,0.5462985,0.39880177,0.9825719,0.54614997,0.45126134,0.9070692,0.4992485,0.44619495,0.8552444,0.4520386,0.4095496,0.8693358,0.40891004,0.37275007,0.78383625,0.58155316,0.45124942,0.9166197,0.628783,0.42506102,0.8030901,0.6719531,0.38854063,0.8793932,0.54230183,0.6082907,0.91438407,0.5148784,0.60823387,0.94011134,0.51480293,0.7236091,0.9118306,0.5149069,0.8178717,0.9376867,0.5581893,0.6083462,0.8719238,0.5697818,0.72874016,0.8890366,0.5660031,0.8229413,0.8606896,0.53851426,0.39367324,0.92250896,0.5502426,0.39368376,0.9598467,0.5189823,0.39903143,0.89485306,0.5619704,0.39908275,0.7785518,0.5776246,0.8546613,0.8474834,0.58548665,0.85429007,0.8672845,0.5542894,0.8283964,0.78660345,0.5147713,0.85425854,0.86655277,0.49525,0.8440701,0.8002354,0.51879185,0.8231121,0.82031804,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.307585,126.16,128.44,174.48,83.97,0.54628724,0.3987484,0.9826043,0.54615444,0.45127437,0.90836924,0.4992514,0.4461982,0.8550472,0.45202857,0.40953085,0.86773455,0.40509912,0.36761954,0.78320414,0.5815566,0.45125654,0.9161143,0.62879074,0.42504564,0.8023046,0.6719594,0.3885381,0.8828493,0.5422921,0.608327,0.91174346,0.51487005,0.60826695,0.9383446,0.5147977,0.72364753,0.9127744,0.51489824,0.8179077,0.93802255,0.55817854,0.60838336,0.87150234,0.5697879,0.72878414,0.89384586,0.56977135,0.82298595,0.8615325,0.5385097,0.3936146,0.92034215,0.550233,0.39363632,0.95572,0.5189908,0.3989892,0.8895185,0.5619527,0.3990755,0.78307813,0.57768756,0.85945123,0.8496271,0.585526,0.8543023,0.86441517,0.5580217,0.8334759,0.7899991,0.51475036,0.85430646,0.86629707,0.4915121,0.84904736,0.80378115,0.51878417,0.8231522,0.82514703,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.36942005,126.17,129.6,172.21,83.94,0.54627204,0.39876342,0.9801757,0.5461652,0.4512769,0.9078094,0.4992657,0.44620484,0.85453624,0.4520191,0.40953812,0.8684501,0.40891778,0.36764073,0.78365713,0.5815637,0.45126614,0.91507304,0.62879276,0.42507976,0.8037785,0.6719445,0.38855237,0.88379407,0.5422949,0.6083457,0.9119998,0.5148706,0.60828274,0.93954897,0.51479554,0.7284923,0.91437167,0.5148934,0.81791353,0.93783146,0.55818576,0.60840285,0.8703916,0.5697789,0.72881716,0.89620733,0.56600744,0.82295763,0.8619582,0.53848946,0.39361474,0.919657,0.55022895,0.39364743,0.9581087,0.5189854,0.39898095,0.8778409,0.561976,0.39908162,0.8108692,0.577648,0.8594467,0.84154046,0.58548623,0.85431105,0.8627225,0.55429834,0.82840246,0.79151684,0.5147413,0.8543043,0.8615432,0.4915066,0.8490564,0.8036173,0.51878005,0.82315564,0.8269695,,,,,,,,,,
2023:03:04:15:20:10,up_120_2t_,10.42726517,126.18,128.44,174.51,83.92,0.5462619,0.3987476,0.979967,0.54617006,0.45128283,0.907341,0.4992706,0.446208,0.85415614,0.45200554,0.40951532,0.86935997,0.405068,0.3675791,0.78681964,0.5815719,0.45127502,0.9140866,0.6325551,0.4250763,0.80688685,0.67195535,0.38853288,0.8831271,0.542296,0.6083379,0.91311544,0.5148732,0.6082734,0.93985325,0.51479787,0.7236551,0.9142371,0.51489365,0.8178993,0.9370726,0.5581863,0.6083992,0.87146884,0.569761,0.7288172,0.8941121,0.56975913,0.82299924,0.8596184,0.53847605,0.3935943,0.9184309,0.550228,0.39363018,0.9575826,0.5189826,0.39897168,0.8708001,0.5619999,0.39908054,0.8218196,0.57761866,0.85946524,0.8389478,0.5818439,0.8543169,0.8667172,0.5580362,0.8334631,0.7859671,0.51474416,0.85427946,0.85719776,0.49522737,0.8490265,0.797213,0.518785,0.82313406,0.82665044,,,,,,,,,,
2023:03:04:15:20:11,up_120_2t_,10.48511076,126.19,129.58,176.27,83.92,0.54627705,0.39869872,0.98251784,0.5461744,0.4512733,0.91009516,0.49927622,0.44618693,0.85557175,0.45202735,0.4095137,0.8716614,0.40888578,0.36763304,0.7819762,0.5815762,0.45125693,0.9144287,0.6325898,0.42503262,0.8058431,0.67197645,0.38848528,0.8802943,0.54230523,0.60834426,0.91362,0.51487774,0.60827696,0.94038975,0.51478875,0.72848666,0.9127681,0.5148892,0.81792015,0.9374694,0.5619483,0.6084014,0.86982936,0.56977785,0.7288401,0.8963847,0.5697563,0.8230068,0.85852903,0.53848964,0.3935486,0.91624695,0.5502481,0.39358187,0.9527497,0.5189852,0.39894882,0.872995,0.5620369,0.39904717,0.81958467,0.577621,0.85947144,0.8371526,0.5818437,0.85432744,0.8674678,0.55802584,0.8334739,0.78651094,0.5147251,0.85429364,0.86078703,0.49150163,0.8490435,0.8046325,0.5187864,0.8231703,0.82588077,,,,,,,,,,
2023:03:04:15:20:11,up_120_2t_,10.54495025,126.19,128.43,173.98,83.91,0.5462782,0.39873007,0.98248005,0.546182,0.45127788,0.9091901,0.4992902,0.4461887,0.85490364,0.4520232,0.40951905,0.87055975,0.40508756,0.36758715,0.78533655,0.5815786,0.45125806,0.91393614,0.6325879,0.42504215,0.8051259,0.6719607,0.38850603,0.8809974,0.5423067,0.60834104,0.91392505,0.5148791,0.6082719,0.94067997,0.5147896,0.72365606,0.9122708,0.51488006,0.81790125,0.93661654,0.5619513,0.60839915,0.86974984,0.56977975,0.72884405,0.8969712,0.5660021,0.82295495,0.8602247,0.53848636,0.393577,0.91798925,0.55025005,0.39360514,0.9556742,0.5189839,0.39897093,0.8719913,0.56205994,0.39905208,0.8230119,0.5776193,0.85944575,0.83717185,0.5818374,0.8543002,0.8658941,0.5542988,0.82839143,0.78827393,0.5147105,0.8542694,0.8567972,0.49149805,0.84901434,0.8020717,0.518778,0.8231489,0.8255805,,,,,,,,,,
