now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:01:17:04:03,down_150_1t_,0.5216050148010254,0.48362863,0.4353588,0.92434186,0.5228905,0.4512484,0.8406607,0.5189213,0.45129028,0.8336127,0.51089287,0.5191543,0.5229047,0.48360494,0.4931788,0.50478107,0.53446066,0.44616976,0.86287117,0.5109876,0.51944137,0.935518,0.48334357,0.4829966,0.93746567,0.5188767,0.5978816,0.8570242,0.51867384,0.5978557,0.8450478,0.52275836,0.69225574,0.8836599,0.5422605,0.7915481,0.74982053,0.5190484,0.5978807,0.8894416,0.5345598,0.6973044,0.8408979,0.5461314,0.80723566,0.87394077,0.0,0.0,0.0,0.48730317,0.41991413,0.8685653,0.0,0.0,0.0,0.50317144,0.4043316,0.84643096,0.5109218,0.81771564,0.85557234,0.5187185,0.818061,0.8875375,0.55017334,0.81275415,0.8980403,0.5108831,0.8124624,0.39827666,0.5148709,0.8073869,0.3553029,0.55011255,0.807184,0.45367116,-1.00,12.07176870937185,-1,-1,-1,-1,130.73876985144315,-1,-1,-1,-1
2023:03:01:17:04:03,down_150_1t_,0.603386402130127,0.4836323,0.43535265,0.92426753,0.52290034,0.45125902,0.839696,0.51892793,0.45129463,0.8346396,0.5109098,0.5191506,0.5145987,0.4836187,0.49318695,0.49455014,0.53447294,0.4461904,0.8624793,0.51098627,0.5194508,0.93671834,0.48334906,0.4830048,0.9390085,0.5188705,0.59788764,0.8588476,0.5186657,0.59786147,0.8459224,0.5227561,0.69226545,0.8841776,0.5422568,0.79157776,0.7507254,0.51904565,0.59788555,0.8913734,0.5345768,0.6973076,0.84125787,0.5461278,0.80724686,0.8748158,0.0,0.0,0.0,0.48731038,0.41990715,0.867893,0.0,0.0,0.0,0.5031803,0.40434572,0.84515667,0.5109106,0.8177282,0.85856605,0.5187112,0.81807244,0.89046925,0.55016893,0.81276906,0.8994297,0.51087445,0.8124971,0.4009776,0.5148605,0.8074191,0.3576862,0.55010915,0.80720884,0.45541525,-1.00,12.105023277429495,-1,-1,-1,-1,130.6397498822318,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,0.6612606048583984,0.48365656,0.43046358,0.92339534,0.5228728,0.451205,0.8518437,0.5188398,0.45130017,0.84258693,0.50711405,0.5192128,0.5420434,0.48356754,0.49322942,0.55868286,0.5345852,0.44604203,0.88307405,0.5147375,0.51923156,0.92579484,0.48343244,0.48791045,0.9340913,0.5188876,0.5977893,0.854567,0.5186642,0.5977774,0.84665245,0.52274185,0.6922121,0.88864547,0.54223335,0.78648037,0.74753886,0.5226986,0.5977917,0.876611,0.53452766,0.69241667,0.8469295,0.54610956,0.8072273,0.8724826,0.0,0.0,0.0,0.48735368,0.4147574,0.8707875,0.0,0.0,0.0,0.5070169,0.4042625,0.85374606,0.5109032,0.81768924,0.8614983,0.518699,0.8180386,0.89583856,0.55014557,0.81274855,0.90324503,0.510854,0.81240076,0.40157673,0.51484156,0.8073312,0.35779136,0.5464879,0.80715084,0.44684392,-1.00,15.51179991853961,-1,-1,-1,-1,131.4236939382653,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,0.721071720123291,0.48366407,0.43045348,0.9275392,0.5228729,0.45121622,0.8518123,0.5188218,0.4513357,0.8431686,0.50709146,0.51928973,0.5582275,0.48352644,0.49322686,0.5649686,0.5346029,0.44602516,0.8851132,0.51474774,0.5192316,0.9224639,0.48344085,0.48786443,0.93464714,0.51887226,0.59779024,0.8567338,0.51506716,0.5977847,0.8473946,0.5227358,0.6922072,0.8880182,0.5422294,0.7865108,0.7450813,0.52269644,0.5977911,0.8774488,0.5345461,0.6924118,0.8459329,0.5461148,0.80724204,0.8733746,0.0,0.0,0.0,0.48737374,0.41473904,0.874029,0.0,0.0,0.0,0.50708383,0.40425032,0.85803896,0.51089346,0.817701,0.86166763,0.5186972,0.8180503,0.89578766,0.5501554,0.81276405,0.9013814,0.5108466,0.81241465,0.39699146,0.514838,0.80734354,0.3544501,0.55006635,0.80716836,0.4450866,-1.00,15.403955313826737,-1,-1,-1,-1,131.80505931904682,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,0.7829065322875977,0.48366535,0.4304495,0.92667747,0.522868,0.45120615,0.85159284,0.51881623,0.45133856,0.8423836,0.5071005,0.5193086,0.55898666,0.4835298,0.49322525,0.56796,0.5346028,0.44601092,0.8851659,0.5147652,0.5192339,0.92166936,0.48346543,0.4878716,0.9342521,0.51886356,0.5977689,0.8560866,0.5150569,0.59776735,0.84700066,0.52273196,0.6922037,0.88919455,0.5385121,0.79155105,0.74571234,0.52269167,0.59776807,0.87558067,0.534546,0.69239223,0.8475288,0.5461132,0.807234,0.8723985,0.0,0.0,0.0,0.48737332,0.41473627,0.87449324,0.0,0.0,0.0,0.5070882,0.40423954,0.86001426,0.510905,0.81769925,0.8579881,0.5187066,0.81804556,0.8926567,0.55014986,0.8127578,0.90035033,0.5108526,0.8124358,0.39696324,0.5148373,0.80736536,0.35526407,0.54647124,0.8071918,0.44736788,-1.00,15.423640302190377,-1,-1,-1,-1,131.98342138266153,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,0.8447411060333252,0.4836827,0.43044865,0.92580926,0.52289236,0.446266,0.8503407,0.51884776,0.4513222,0.83960474,0.50712156,0.51928157,0.5362098,0.48356152,0.49327034,0.5631263,0.5345957,0.4459978,0.88555366,0.51479656,0.51917934,0.91594183,0.48349842,0.48792455,0.9294571,0.5188688,0.5977061,0.84886503,0.5150767,0.59769666,0.84096307,0.52273405,0.692182,0.8898508,0.53851336,0.7915569,0.7444291,0.5190703,0.5977109,0.8712139,0.534534,0.69236124,0.85171586,0.5461232,0.80722487,0.8731564,0.0,0.0,0.0,0.48738688,0.4147364,0.8747505,0.0,0.0,0.0,0.5071099,0.40423968,0.86056197,0.5109175,0.8176973,0.8561972,0.5187192,0.8180452,0.88963294,0.550159,0.81275165,0.9014244,0.51086795,0.812438,0.3930969,0.5148514,0.80736303,0.3523184,0.54647213,0.8072005,0.4453699,-1.00,38.05707528068101,-1,-1,-1,-1,178.58712979562938,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,0.9025864601135254,0.48367342,0.4352906,0.9249318,0.52289385,0.4462632,0.8492058,0.51885414,0.45133644,0.8373179,0.5108611,0.5192654,0.51586145,0.48360407,0.49328217,0.53628266,0.5383643,0.44598085,0.8867879,0.51481783,0.51914877,0.9143656,0.48351404,0.48789528,0.9301417,0.5188703,0.59769523,0.84811926,0.51508427,0.5976862,0.8410809,0.52273196,0.69217783,0.8924268,0.5384972,0.7915709,0.7460406,0.51906806,0.5976962,0.8689462,0.53455734,0.69235,0.8529587,0.54612726,0.80721885,0.8722569,0.0,0.0,0.0,0.48737502,0.41979164,0.8722018,0.0,0.0,0.0,0.5070891,0.4042638,0.8561748,0.51092464,0.8176842,0.8561367,0.51872325,0.81803185,0.8902637,0.55016434,0.81274474,0.8989378,0.51085895,0.8124332,0.39684764,0.51484376,0.8073723,0.3560476,0.54645914,0.8072113,0.446742,-1.00,36.340084301730535,-1,-1,-1,-1,178.4866583088338,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,0.9624271392822266,0.48367733,0.43530026,0.92776024,0.5229036,0.44626516,0.84941363,0.51885206,0.45135283,0.84007573,0.51087165,0.51924205,0.5100291,0.483646,0.49329537,0.52983314,0.5383994,0.4459744,0.89017755,0.5148288,0.51911616,0.9100579,0.4835278,0.48787856,0.92692614,0.5188659,0.59772325,0.85146797,0.51507336,0.59771895,0.84491193,0.5227244,0.6921851,0.8919976,0.5384992,0.7915403,0.7454751,0.52268404,0.59772253,0.87166387,0.5345437,0.6923642,0.85207015,0.546128,0.8072189,0.87315065,0.0,0.0,0.0,0.48737848,0.4198019,0.87403184,0.0,0.0,0.0,0.50711524,0.40425625,0.85891384,0.51092684,0.8176813,0.85741186,0.51872444,0.8180324,0.890457,0.55016387,0.8127461,0.8998852,0.510858,0.812409,0.3990517,0.5148417,0.8073502,0.35737175,0.54646224,0.80718416,0.4443854,-1.00,36.29319746577194,-1,-1,-1,-1,178.52235932608184,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,1.024261474609375,0.48367983,0.4352975,0.9275099,0.52289116,0.4512155,0.84896713,0.5188433,0.4513777,0.84097457,0.5108605,0.51928174,0.5372565,0.48359162,0.49326363,0.552901,0.5383964,0.44599935,0.88822544,0.5148006,0.5191816,0.9143591,0.48349795,0.48785123,0.9297928,0.5188583,0.59773916,0.85315514,0.51506305,0.59773475,0.8454023,0.5227319,0.6921887,0.8899105,0.53851,0.79155415,0.7447371,0.51906615,0.5977385,0.8732606,0.53453606,0.69236636,0.85107476,0.54611754,0.80722684,0.8729055,0.0,0.0,0.0,0.4873831,0.41979533,0.87305593,0.0,0.0,0.0,0.50713104,0.40426055,0.8596457,0.51090074,0.81770515,0.8625868,0.5187054,0.8180538,0.8964574,0.55015683,0.81275713,0.90188545,0.5108543,0.81244105,0.39335462,0.5148446,0.80737615,0.35248655,0.54646975,0.80720115,0.44551688,-1.00,18.72655461970086,-1,-1,-1,-1,132.37875747810594,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,1.0841009616851807,0.48368222,0.4304622,0.92140687,0.5228996,0.45120683,0.8490044,0.51887006,0.45135462,0.84220225,0.5109067,0.51927304,0.54800135,0.48360404,0.49324754,0.57081974,0.53837293,0.44600084,0.88612264,0.5148166,0.5192444,0.9208898,0.48351458,0.48788285,0.9295181,0.51886404,0.59772146,0.84965366,0.5150822,0.59770805,0.8411439,0.52273995,0.6921783,0.8902195,0.53850496,0.79160035,0.7442802,0.51905507,0.5977234,0.873393,0.53454316,0.6923603,0.85230637,0.54611254,0.80724055,0.8726109,0.0,0.0,0.0,0.48738378,0.4147606,0.8719579,0.0,0.0,0.0,0.5071123,0.40425235,0.86014056,0.51087976,0.81772476,0.8620316,0.5186879,0.8180677,0.8969868,0.55015457,0.81277686,0.89935136,0.51084137,0.8124719,0.38959166,0.5148363,0.8074018,0.34994993,0.5464658,0.8072399,0.44595876,-1.00,18.764688925478712,-1,-1,-1,-1,132.19157176916997,-1,-1,-1,-1
2023:03:01:17:04:04,down_150_1t_,1.1429498195648193,0.48367792,0.43047306,0.92510015,0.5228985,0.4512137,0.8487271,0.51886135,0.45136964,0.8416395,0.5108922,0.51927704,0.54521483,0.4836113,0.4932299,0.55394375,0.5383802,0.44600126,0.8868851,0.5147795,0.51927465,0.92107344,0.48350444,0.4878469,0.92860746,0.5188749,0.5977521,0.8508449,0.51866,0.5977365,0.8439022,0.5227454,0.6921862,0.8897063,0.5385159,0.7915998,0.7465222,0.51906383,0.59775424,0.8744527,0.534564,0.69237083,0.85181826,0.54611623,0.8072474,0.87400925,0.0,0.0,0.0,0.48738167,0.41477263,0.87373716,0.0,0.0,0.0,0.5071296,0.40425447,0.86166906,0.5108867,0.8177197,0.8647934,0.5186901,0.81806564,0.8988629,0.55015993,0.81277716,0.89950955,0.5108444,0.81245494,0.39216238,0.5148447,0.8073906,0.3518244,0.5464799,0.8072321,0.44800407,-1.00,18.71992682905799,-1,-1,-1,-1,132.31261673513364,-1,-1,-1,-1
