now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:01:19:57:56,down_150_1t_,1.9040734767913818,0.54226434,0.17883821,0.8520591,0.5542699,0.4409728,0.82699317,0.37759414,0.47732052,0.7210807,0.2519344,0.665968,0.5033825,0.0,0.0,0.0,0.73457265,0.40948606,0.7714008,0.8838181,0.5613508,0.66460305,0.9938439,0.566714,0.072459035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992458,0.14219312,0.8744125,0.57374305,0.13188519,0.8565994,0.45594943,0.19494362,0.9099146,0.6132276,0.17914893,0.88129103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,3.6784818172454834,0.54224086,0.17887874,0.8554646,0.55428344,0.44097424,0.8263703,0.37761015,0.4772895,0.72026324,0.25587383,0.6556442,0.52833205,0.0,0.0,0.0,0.73458123,0.4095245,0.770935,0.88377255,0.5613899,0.6604732,0.99384385,0.5716285,0.07612826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49920005,0.1422147,0.87785405,0.5737333,0.13190246,0.8570198,0.4559366,0.19493759,0.9101575,0.61321795,0.184005,0.88665426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,3.740321636199951,0.54647,0.17377105,0.89174634,0.5580179,0.44095254,0.8266543,0.3776109,0.47727346,0.7183758,0.25193357,0.6607668,0.52026165,0.0,0.0,0.0,0.73457795,0.40949595,0.77263844,0.88379,0.5614147,0.6856469,0.99384576,0.57173926,0.08002868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108894,0.14219062,0.87364864,0.5778009,0.13191709,0.87584466,0.45588878,0.19495134,0.9139774,0.61321366,0.1841977,0.8649883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,3.8001668453216553,0.55044544,0.17371303,0.86249506,0.55806744,0.44095302,0.82632715,0.37752333,0.47733223,0.7226386,0.24407856,0.6815821,0.5084871,0.0,0.0,0.0,0.7346632,0.40938112,0.77720225,0.87989324,0.5611292,0.68527603,0.9938384,0.5665521,0.05905183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149613,0.13707402,0.86992574,0.58179176,0.13200322,0.86131454,0.45611504,0.18977746,0.9368947,0.61698985,0.18405768,0.7804233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,3.8600122928619385,0.55409986,0.163373,0.86541975,0.5540979,0.4408424,0.83857715,0.37359166,0.47745186,0.71504486,0.2363854,0.68691915,0.37407482,0.0,0.0,0.0,0.7307944,0.40419564,0.76949584,0.8877999,0.56115615,0.6639581,0.99384373,0.57189953,0.05746058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51868224,0.13698734,0.8669833,0.5854952,0.13186349,0.84793,0.4561673,0.18963991,0.94691163,0.62081796,0.18423058,0.8301437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,3.931825876235962,0.5504325,0.16853237,0.8677076,0.5542399,0.44102454,0.8369084,0.36973947,0.47739708,0.7173306,0.22841163,0.6503232,0.50097203,0.17745163,0.7339528,0.13978657,0.73459375,0.42499894,0.75365794,0.8957018,0.5667536,0.65940094,0.99385244,0.59792024,0.07061149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51867586,0.13714585,0.8848385,0.5817718,0.13698801,0.8671547,0.45602316,0.18958816,0.95721006,0.61700135,0.18435171,0.8348735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,138.00378121077992,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,4.001645803451538,0.5502145,0.17379789,0.88677806,0.55414283,0.44106424,0.8427423,0.36575612,0.47747007,0.7476207,0.1930712,0.65041393,0.6335819,0.23237774,0.73390514,0.12774557,0.7347037,0.4250678,0.7682597,0.89947784,0.59268844,0.64623356,0.99384034,0.6084901,0.08895899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51495165,0.13718297,0.8750807,0.5816187,0.1370299,0.8806865,0.45593968,0.18957257,0.95609707,0.6169498,0.18445614,0.82613194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,128.41769815623348,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,4.0615198612213135,0.5501359,0.17893232,0.89893585,0.55417496,0.44107994,0.83397585,0.36194253,0.47732118,0.7393472,0.2322721,0.61888236,0.5968453,0.1498805,0.71301675,0.28412342,0.73480594,0.43019977,0.7766481,0.899471,0.60332036,0.6548581,0.99384546,0.62406135,0.082554996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148076,0.13713743,0.882194,0.58157015,0.1370247,0.8891652,0.45586476,0.18961188,0.9596359,0.61697304,0.18439448,0.861163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,142.65517336600314,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,4.120367765426636,0.5501359,0.17893232,0.89893585,0.55417496,0.44107994,0.83397585,0.36194253,0.47732118,0.7393472,0.2322721,0.61888236,0.5968453,0.1498805,0.71301675,0.28412342,0.73480594,0.43019977,0.7766481,0.899471,0.60332036,0.6548581,0.99384546,0.62406135,0.082554996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148076,0.13713743,0.882194,0.58157015,0.1370247,0.8891652,0.45586476,0.18961188,0.9596359,0.61697304,0.18439448,0.861163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,142.65517336600314,-1,-1,-1,-1
2023:03:01:19:57:58,down_150_1t_,4.190157651901245,0.5501359,0.17893232,0.89893585,0.55417496,0.44107994,0.83397585,0.36194253,0.47732118,0.7393472,0.2322721,0.61888236,0.5968453,0.1498805,0.71301675,0.28412342,0.73480594,0.43019977,0.7766481,0.899471,0.60332036,0.6548581,0.99384546,0.62406135,0.082554996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148076,0.13713743,0.882194,0.58157015,0.1370247,0.8891652,0.45586476,0.18961188,0.9596359,0.61697304,0.18439448,0.861163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,-1,-1,-1,-1,-1,142.65517336600314,-1,-1,-1,-1
