now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2023:03:01:17:07:11,down_150_1t_,0.6083731651306152,0.49926507,0.44063056,0.94158316,0.54243445,0.46181616,0.79451567,0.5462003,0.4514433,0.76912516,0.5228685,0.5141491,0.40396228,0.49927002,0.50889647,0.5151858,0.542448,0.46180573,0.8606536,0.5228044,0.52478856,0.8828192,0.4876415,0.5089646,0.873669,0.5384866,0.60832787,0.8575612,0.54616183,0.6082676,0.8516176,0.54619294,0.6973178,0.8771849,0.5501158,0.7864891,0.8650855,0.5267621,0.6083528,0.8782554,0.51506907,0.7078227,0.904074,0.5147927,0.81255597,0.92185843,0.49916872,0.43542,0.08251423,0.4992649,0.435303,0.8880029,0.0,0.0,0.0,0.51875377,0.419845,0.89373684,0.4835248,0.8179802,0.7516064,0.48745102,0.82312185,0.8151417,0.5187522,0.8180356,0.95208794,0.5306664,0.79694694,0.35933682,0.5462968,0.7969318,0.35606092,0.5503785,0.8072455,0.8506117,-1.00,3.0812010198410027,-1,-1,-1,-1,19.290225266272156,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,0.688159704208374,0.4992679,0.44063523,0.9414028,0.5424236,0.46177697,0.79476225,0.54618543,0.4514164,0.7706835,0.5228855,0.51412475,0.40391982,0.49927947,0.5089053,0.51347536,0.5424518,0.46176577,0.86086774,0.522825,0.5247527,0.88074934,0.48763958,0.51393425,0.87497663,0.53846705,0.6082968,0.8567793,0.5461534,0.6082306,0.85027015,0.54618514,0.697307,0.8787678,0.5501078,0.78650963,0.8629753,0.5267404,0.6083297,0.8797633,0.5150712,0.7077997,0.9037119,0.5147934,0.81255,0.92119515,0.49920878,0.43544468,0.08171087,0.49926704,0.43530613,0.88881695,0.0,0.0,0.0,0.5187461,0.41985068,0.8924513,0.48352972,0.8179726,0.7500829,0.4874502,0.8231085,0.81484115,0.51875293,0.818033,0.95053,0.53066665,0.7969569,0.35949445,0.5462972,0.8019537,0.3565669,0.5503689,0.8072627,0.8509844,-1.00,21.908390174274825,-1,-1,-1,-1,19.255975072660917,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,0.7480049133300781,0.503106,0.44065994,0.9205537,0.54236305,0.4616799,0.774477,0.54618216,0.45135346,0.7582243,0.52678275,0.5088108,0.34194374,0.50313294,0.5036137,0.45456606,0.5423912,0.45654812,0.84802103,0.5267696,0.5196029,0.8833921,0.49131534,0.5089526,0.86752635,0.53846616,0.60820776,0.8575665,0.54617983,0.60335267,0.84875023,0.5462181,0.6972961,0.88710713,0.5500963,0.7916312,0.864298,0.526708,0.6082246,0.88252634,0.5150588,0.7026451,0.91999596,0.51475596,0.8125685,0.91780186,0.5031256,0.43537736,0.12631361,0.5031546,0.43533778,0.87716246,0.0,0.0,0.0,0.5187622,0.41997656,0.8759721,0.48348412,0.81800556,0.7449084,0.4874095,0.8231366,0.8152898,0.51873016,0.8180598,0.9438114,0.5306326,0.802101,0.3562218,0.54627484,0.80210495,0.35499373,0.5503693,0.8073417,0.860744,-1.00,43.950281862952686,-1,-1,-1,-1,19.183592179813854,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,0.8058500289916992,0.5031306,0.4406736,0.92149353,0.5423605,0.46169448,0.77249,0.546173,0.4513681,0.7593749,0.530559,0.50883716,0.3525374,0.5031237,0.50362825,0.4660191,0.5424049,0.4565552,0.8478726,0.5267703,0.5196119,0.88180256,0.4913396,0.5089428,0.86309904,0.5384552,0.6082064,0.85681355,0.5461678,0.60334873,0.8483381,0.5462262,0.69730425,0.8875135,0.5501081,0.7916507,0.86393404,0.52670425,0.60822666,0.88266456,0.5150642,0.70265764,0.91995144,0.51477134,0.81257796,0.92194057,0.5031174,0.43537366,0.13681115,0.5031761,0.43535075,0.87818897,0.0,0.0,0.0,0.5187707,0.4199645,0.87428916,0.48349705,0.81801236,0.7492965,0.48742834,0.82315207,0.81839836,0.51874685,0.81807023,0.94963425,0.53063965,0.8021158,0.3576452,0.5462777,0.8021134,0.3556271,0.5503828,0.80736035,0.86112994,-1.00,43.77265961568112,-1,-1,-1,-1,19.215870755433283,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,0.8676848411560059,0.50311023,0.44065273,0.922413,0.5423351,0.45665,0.77396935,0.54612356,0.45140874,0.75325197,0.52675307,0.50886226,0.33441296,0.50314057,0.50362855,0.4471428,0.5424187,0.45648232,0.8530185,0.5305674,0.51953995,0.8807622,0.49136797,0.5089607,0.8620851,0.53843737,0.608189,0.8532215,0.5461449,0.6033327,0.84369385,0.5462292,0.69727725,0.8864144,0.5501243,0.79159683,0.8651113,0.52670217,0.6082069,0.88108814,0.5150786,0.7026571,0.9203836,0.5147796,0.8125911,0.9242146,0.50311166,0.43537,0.13010795,0.50315386,0.43533802,0.87856793,0.0,0.0,0.0,0.5187612,0.41995648,0.87711823,0.48350403,0.81799155,0.75027853,0.4874385,0.8231403,0.81828654,0.5187494,0.8180793,0.95269066,0.5306474,0.8020884,0.3625487,0.5462778,0.80207384,0.35934693,0.55040073,0.8073248,0.858187,-1.00,17.701958657656597,-1,-1,-1,-1,3.5982499068838973,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,0.9295198917388916,0.5030896,0.44066632,0.9281222,0.5423449,0.46167564,0.7733574,0.54614604,0.4513806,0.7555278,0.5305471,0.5089012,0.33616963,0.50316733,0.5036468,0.45847264,0.5424216,0.4565224,0.8553405,0.53055805,0.52436477,0.8807026,0.491366,0.51392716,0.8641022,0.53845334,0.6082226,0.85655564,0.5461605,0.6081595,0.8482214,0.5462425,0.69730854,0.8868012,0.5501323,0.7915858,0.86556005,0.52671206,0.6082431,0.881668,0.5150758,0.70267665,0.91902226,0.5147939,0.8125599,0.9247956,0.503078,0.43540022,0.12416634,0.5031148,0.43534204,0.8843687,0.0,0.0,0.0,0.51874673,0.4199408,0.8818952,0.48352432,0.8179759,0.7505499,0.4874537,0.8231179,0.8171142,0.51875937,0.81804657,0.95607734,0.5306693,0.8020694,0.36289448,0.54629153,0.8020579,0.36038962,0.550403,0.8073197,0.85883826,-1.00,40.79759688847599,-1,-1,-1,-1,19.165574475765204,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,0.987368106842041,0.503078,0.44066066,0.9319895,0.54236656,0.46172604,0.77894324,0.5461311,0.4513927,0.75823796,0.530559,0.50889546,0.35606548,0.5031416,0.50371593,0.48754853,0.54606104,0.45658535,0.8585074,0.52676594,0.52442217,0.8792698,0.4913832,0.5139208,0.85989773,0.53845567,0.60823,0.8568048,0.54615444,0.6081667,0.84756386,0.54622686,0.697293,0.8857349,0.5501222,0.7915556,0.8655008,0.52672654,0.60825473,0.8801587,0.51507044,0.7026763,0.918559,0.51478404,0.8125455,0.92235124,0.49928048,0.43538532,0.13100587,0.50311667,0.4353388,0.8875818,0.0,0.0,0.0,0.51878357,0.4199431,0.8808596,0.48354056,0.8179559,0.75208664,0.48746654,0.823092,0.8178455,0.51874804,0.8180299,0.95277715,0.5306561,0.8020543,0.36705604,0.54627436,0.8020445,0.3639116,0.5503901,0.8072971,0.85679233,-1.00,7.937104342675528,-1,-1,-1,-1,19.38993906345433,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,1.0472686290740967,0.503065,0.44063595,0.93346006,0.5423537,0.46174133,0.7851659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5460698,0.45655298,0.8635638,0.52671653,0.52442014,0.8776452,0.49134752,0.5089543,0.8596111,0.53843695,0.6082438,0.8540821,0.5461361,0.608178,0.8432805,0.5462054,0.6973168,0.8807359,0.5501222,0.7916052,0.86410654,0.52671474,0.6082696,0.8799597,0.5150776,0.70272934,0.91443,0.51478773,0.8125865,0.92489123,0.4992629,0.43537328,0.12151039,0.50308955,0.43532056,0.88568234,0.0,0.0,0.0,0.51876104,0.41992015,0.88349175,0.4835079,0.81800365,0.75632685,0.48745382,0.823164,0.81752145,0.51875347,0.8180741,0.95090896,0.53063446,0.8021301,0.3587224,0.5462577,0.8021016,0.35454673,0.55040413,0.80733067,0.8549805,0.0,0.0,0.0,0.0,0.0,0.0,0.54609674,0.4514607,0.751869,0.52671534,0.50897104,0.3645901,0.50309926,0.50372905,0.50149477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.00,10.629366792460182,-1,-1,-1,-1,-1,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,1.1090445518493652,0.4992725,0.4406322,0.9260716,0.54235154,0.46173832,0.7850005,0.5461195,0.45145512,0.7568173,0.52669597,0.5140121,0.3666442,0.50308794,0.5087948,0.50498855,0.5424178,0.45656094,0.85337883,0.5305788,0.52436644,0.86705714,0.4913759,0.50895685,0.85645086,0.53849095,0.6082457,0.85513014,0.54617053,0.60818243,0.8450455,0.5461985,0.69729507,0.87839204,0.55011743,0.79152423,0.8645691,0.5267648,0.6082674,0.874621,0.51507455,0.7027018,0.9135846,0.5147867,0.8125576,0.9229294,0.49929366,0.4354721,0.09354812,0.49928457,0.43533006,0.88087034,0.0,0.0,0.0,0.518697,0.42497846,0.8825581,0.4835002,0.8180101,0.75508994,0.48744944,0.82317096,0.8161782,0.518754,0.8180375,0.95279634,0.53063023,0.80204666,0.3570553,0.546252,0.8020071,0.35152435,0.55040216,0.80727106,0.850409,-1.00,43.51659771716778,-1,-1,-1,-1,16.763220224521945,-1,-1,-1,-1
2023:03:01:17:07:11,down_150_1t_,1.1688852310180664,0.49928287,0.44066152,0.934003,0.54242504,0.46175617,0.79117817,0.54619676,0.4513656,0.7685803,0.52674913,0.5140326,0.37513822,0.50311404,0.5089027,0.50754935,0.5424392,0.46170923,0.8545177,0.5266524,0.5245788,0.8688067,0.49130258,0.51395774,0.8623779,0.5384999,0.6082643,0.85861754,0.5461917,0.60819757,0.85105544,0.54620516,0.6973222,0.87844706,0.5501164,0.79152507,0.862739,0.526754,0.60829,0.8765868,0.515089,0.70275015,0.90913314,0.5148229,0.8125467,0.92645097,0.49922922,0.43548858,0.087259054,0.4992745,0.4353367,0.88552123,0.0,0.0,0.0,0.51870155,0.41990685,0.8894191,0.48351347,0.81798553,0.75854695,0.48746595,0.8231386,0.82082456,0.5187893,0.81801915,0.95674443,0.53066283,0.8020015,0.34935868,0.54627776,0.801956,0.3444328,0.55039674,0.8072775,0.8441659,-1.00,27.56784742114354,-1,-1,-1,-1,16.87455627832317,-1,-1,-1,-1
